text,label
"Danny Cipriani, diesmal Sale Sharks fly-half Danny Cipriani, has agreed a deal to rejoin former club Was",0
Four tourists who pose naked on a mountain in Malaysia have been jailed for six months.,1
"Derbyshire recovered well against Glamorgan, who reached 5-0 at the close in the day-night game.",0
Surgical staff left medical equipment in a patient undergoing a hysterectomy at a hospital in Northamptonshire,0
will hitch a ride on the light railway and visit Scunthorpe's new leisure centre as it passes through the Hum,0
"Currently, many small businesses have to pay VAT on the amount that they have to pay.",1
three nightclub doormen have told how they helped rescue a man trapped in a upturned car in a water-filled ditch,0
Pedro signed a three-year deal on the club's loan deal in the summer of 2012.,1
"Ein Regierung drive to boost participation in rugby in englische schools is illconceived and risks children getting seriously hurt, warn doctors warned.",0
Louis van Gaal was able to put the game in the hands of Arsenal despite a 2-1 victory at home.,1
"Women who lead sedentary lifestyles have faster-ageing cells than those who exercise every day, researchers say.",1
"Brisbane Heat beat Brisbane in a super over to reach Big Bash League final, where they will play Perth Scotland.",1
A 46-year-old man dies after being attacked outside a pub in Grimsby.,0
"Anthony Joshua says he will be competing at ""a whole new level"" when he takes on Wladimir Klitschko",0
"Kashmir, 12-year-old Faizan Fayaz Dar dies, woke up in the morning in his hilltop",0
"Reading is to be converted to private homes, according to plans published by the University of Reading.",1
McCann has said the club's manager will be apologised if Brad Inman's leg breaks.,1
A mission d'établissement d'une OPCW concluds obliging the banned nerve agent Sarin in attack in,0
", Poundland, says chief executive Jim McCarthy, the discount chain has sold just three products at a loss.",0
"A Czech hiker who died in the snowy mountains of New Zealand has described the ""harrowing"" ordeal.",1
"Sir Tony Robinson has said plans for a tunnel near Stonehenge in Wiltshire are too ""old-fashioned"" in outlook.",0
England's former England midfielder Nathan Hughes has been selected in a squad for pre-season training.,1
McCloskey has signed a three-year deal with the club. McCloskey has been linked with the club's upcoming promotion,1
Parkin has been linked with the club's loan move to Newport. Parkin has been linked with the club's loan move to Newport,1
Celtic Celtic hat Celtic einen 10-point-Premier-Premier-Premier-Premier-Premier-,0
Great Britain failed to qualify for men's Under-21 World Handball Championship after losing all three qualifying games at Kent's Medway Park.,0
oil prices rose by more than 50 pbn in the first quarter of 2016 as supply and demand continued to grow.,1
Paddy Lowe hat quittiert als technischer Manager von Mercedes. Paddy Lowe hat seinen Job als Technikchef,0
Die Confederation of African Football (Caf) nominierte die Shortlists in acht weiteren Kategorien vor ihrem jährlichen,0
"Peru's President Ollanta Humala hat seinen ersten Anlauf vollzogen und versprach, die Sozialaus",0
"the first kick-off, and the first kick-off was just minutes before kick-off.",0
"whose death has been linked with the discovery of a body in a bin in the same street, has been named as Tabus",0
halted a run of three straight defeats with a win over Accrington thanks to goals from Tom Bolarin,0
John Duffy has been named as the club's head coach following a decision to retire from professional football.,1
a disused hospital in Edinburgh erupted and thick smoke was seen across Edinburgh.,0
"David Beckham has said he has changed his speech to sound less working class, the University of Manchester academics said.",1
Die Beatles spielten ihre erste gig 50 years ago today in Liverpool at the Cavern Club.,0
A British man who fled the city of Damascus in Syria pleaded guilty to four major terrorism offences.,1
BBC World Service is to launch 11 new language services as part of BBC's biggest expansion.,1
Indian restaurants are closing in Scotland because strict immigration restrictions mean it is difficult to recruit top chefs from the Indian sub-continent,1
Die Lawn Tennis Association (LTA) führt einen Investitionsvorschuss von 850 Mio. Euro zur Verbesserung der Basisanlagen.,0
Mumbai is a city that is famous for its famous temples. Bombay House is one of the most famous temples in the world,1
Chris Froome won three titles at the 2015 Tour de France and won three titles at the last stage in the Alps.,1
A quadcopter drone has been developed to harness the weight of a human to be able to carry a weight of around 100 pounds,1
PSNI has been warned to take part in a special fund which is set aside for new bodies to investigate the past.,1
thousands of people have marched in opposition to plans to downgrade services offered by Stafford Hospital.,0
Police have contacted more than 100 soldiers as part of a probe into Bloody Sunday.,1
a prison officer has suffered a serious neck wound after being attacked at a prison in County Antrim.,0
Police are investigating the death of a homeless man in a Norwich subway station. They want two potential witnesses to speak to.,1
"VW has said it will not release its results until next year, and shareholders will be unable to hold their meetings on time, the company said",1
"Europe, I've never seen this continent so eurosceptical or so uncertain about the future of the European Union.",0
na Georgia head coach Milton Haig believes his side are worthy of a place in a expanded Six Nations Championship. Milton Hai,0
Gary Waddock has joined Aldershot Town as a midfielder and left the club in October.,1
"Climate change could disrupt up to 13% of rail services travelling from the South West, according to a study.",1
"is starting to withdraw troops from Syria, and its aircraft carrier group will be the first to leave, the Russian armed forces chief says.",0
Philippe Dauman is seeking to take over Viacom's board of directors.,1
"Nottinghamshire's relegation from the County Championship is 'embarrassing', says Newell.",1
", the party has pledged to boost the benefit of the ""unsung heroes"" who care for vulnerable by £10 a week",0
"Der Rat hat gesagt, dass eine 12.000-seater Musikhalle im Temple Meads Enterprise Zone in Bristol möglich ist",0
Portsmouth have signed former Arsenal midfielder Aborah on a three-year deal until the end of the season.,1
of all time. A tweet from One Direction's Louis Tomlinson to Harry Styles has become the second most ret,0
"centre of Leeds could be closed to traffic in a bid to make the city less ""road heavy"".",0
A 26-year-old man has been arrested after an attack on a bar outside a London Underground station.,1
North Wales Police has been criticised at an inquest for sending an officer to speak to a patient with paranoia schizophrenia.,0
"Coetzee's family said it was ""very sad"" to be buried in the cemetery at the age of 57.",1
", who was a key figure in the northern Ireland peace process, acting as a go-between between the IRA and politicians,",0
Photographs of a tycoon and a tycoon wearing a tycoon,1
the air crash on Shoreham air will hear the reflections of emergency workers who dealt with the disaster at a service.,0
"the Auditor General for Wales said the deal was made without other companies being allowed to bid, the Auditor General for Wales said.",0
Barkhuizen is the first player in the Championship to sign for Preston North End. Barkhuizen is the first player in the Championship to sign,1
